Time_step	H2C2N4O4	Time_step	H2C2N4O4	Time_step	H2C2N4O4	
218000	86	218000	80	218000	80	
219000	86	219000	82	219000	79	
220000	87	220000	84	220000	82	
221000	88	221000	83	221000	84	
222000	88	222000	84	222000	83	
223000	87	223000	81	223000	82	
224000	87	224000	84	224000	82	
225000	87	225000	85	225000	82	
226000	88	226000	85	226000	82	
227000	87	227000	84	227000	84	
228000	87	228000	85	228000	83	
229000	84	229000	84	229000	83	
230000	84	230000	87	230000	83	
231000	84	231000	85	231000	81	
232000	84	232000	85	232000	82	
233000	84	233000	85	233000	82	
234000	85	234000	85	234000	79	
235000	86	235000	82	235000	81	
236000	85	236000	84	236000	82	
237000	84	237000	84	237000	80	
238000	84	238000	84	238000	81	
239000	84	239000	83	239000	81	
240000	84	240000	81	240000	80	
241000	86	241000	83	241000	80	
242000	84	242000	80	242000	78	
243000	84	243000	80	243000	79	
244000	84	244000	83	244000	79	
245000	86	245000	85	245000	80	
246000	88	246000	85	246000	79	
247000	88	247000	84	247000	78	
248000	89	248000	84	248000	77	
249000	89	249000	82	249000	76	
250000	87	250000	81	250000	76	
251000	86	251000	83	251000	76	
252000	85	252000	81	252000	77	
253000	84	253000	79	253000	76	
254000	84	254000	78	254000	75	
255000	83	255000	78	255000	74	
256000	85	256000	78	256000	74	
257000	85	257000	76	257000	74	
258000	85	258000	76	258000	74	
259000	82	259000	75	259000	74	
260000	82	260000	75	260000	73	
261000	80	261000	75	261000	72	
262000	79	262000	74	262000	73	
263000	79	263000	73	263000	73	
264000	78	264000	70	264000	72	
265000	78	265000	71	265000	73	
266000	75	266000	72	266000	73	
267000	75	267000	71	267000	71	
268000	73	268000	71	268000	70	
269000	71	269000	69	269000	69	
270000	67	270000	70	270000	68	
271000	69	271000	70	271000	65	
272000	68	272000	69	272000	64	
273000	63	273000	67	273000	63	
274000	62	274000	69	274000	64	
275000	62	275000	67	275000	62	
276000	60	276000	66	276000	61	
277000	60	277000	67	277000	60	
278000	60	278000	65	278000	60	
279000	59	279000	65	279000	59	
280000	59	280000	63	280000	59	
281000	59	281000	62	281000	57	
282000	58	282000	62	282000	58	
283000	58	283000	58	283000	57	
284000	58	284000	57	284000	54	
285000	56	285000	55	285000	55	
286000	55	286000	53	286000	55	
287000	54	287000	49	287000	55	
288000	53	288000	47	288000	53	
289000	52	289000	47	289000	53	
290000	52	290000	45	290000	51	
